data folder: data/ready/nerc/germeval/
embeddings: polyglot, de
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

47.val      L 0.123    acc [B 78.80 E 77.05 O 99.15 T 97.05]   B [P 90.83 R 86.28 F1 88.49]   E [P 83.92 R 82.57 F1 83.24]   EC [P 78.34 R 77.08 F1 77.70]

48.train    L 0.045    acc [B 86.84 E 89.15 O 99.63 T 98.66]   B [P 95.23 R 91.46 F1 93.31]   E [P 92.15 R 89.96 F1 91.04]   EC [P 88.07 R 85.99 F1 87.02]
48.val      L 0.123    acc [B 78.76 E 77.22 O 99.15 T 97.06]   B [P 91.18 R 86.24 F1 88.64]   E [P 84.44 R 82.80 F1 83.61]   EC [P 78.91 R 77.37 F1 78.13]

49.train    L 0.045    acc [B 86.95 E 89.27 O 99.61 T 98.65]   B [P 95.21 R 91.66 F1 93.40]   E [P 91.96 R 90.02 F1 90.98]   EC [P 87.84 R 85.98 F1 86.90]
49.val      L 0.124    acc [B 78.83 E 77.17 O 99.12 T 97.04]   B [P 90.81 R 86.50 F1 88.60]   E [P 83.84 R 82.87 F1 83.36]   EC [P 78.13 R 77.23 F1 77.68]

50.train    L 0.045    acc [B 87.87 E 90.05 O 99.54 T 98.66]   B [P 94.37 R 92.87 F1 93.61]   E [P 91.20 R 91.25 F1 91.22]   EC [P 86.88 R 86.94 F1 86.91]
50.val      L 0.125    acc [B 79.58 E 77.75 O 99.02 T 97.00]   B [P 90.01 R 87.58 F1 88.78]   E [P 83.13 R 84.03 F1 83.58]   EC [P 77.28 R 78.12 F1 77.70]

51.train    L 0.045    acc [B 87.19 E 89.58 O 99.57 T 98.65]   B [P 94.90 R 92.02 F1 93.44]   E [P 91.76 R 90.59 F1 91.17]   EC [P 87.45 R 86.33 F1 86.89]
51.val      L 0.124    acc [B 79.06 E 77.37 O 99.06 T 97.00]   B [P 90.44 R 86.69 F1 88.52]   E [P 83.30 R 83.17 F1 83.23]   EC [P 77.57 R 77.45 F1 77.51]

52.train    L 0.043    acc [B 87.61 E 89.90 O 99.60 T 98.70]   B [P 95.12 R 92.27 F1 93.68]   E [P 92.15 R 90.80 F1 91.47]   EC [P 88.02 R 86.73 F1 87.37]
52.val      L 0.124    acc [B 79.06 E 77.45 O 99.07 T 97.01]   B [P 90.37 R 86.69 F1 88.49]   E [P 83.86 R 83.17 F1 83.51]   EC [P 78.17 R 77.52 F1 77.84]

53.train    L 0.042    acc [B 87.79 E 90.01 O 99.61 T 98.72]   B [P 95.05 R 92.56 F1 93.79]   E [P 92.07 R 91.08 F1 91.57]   EC [P 87.85 R 86.90 F1 87.37]
53.val      L 0.127    acc [B 79.36 E 77.50 O 99.09 T 97.04]   B [P 90.42 R 87.17 F1 88.77]   E [P 83.94 R 83.66 F1 83.80]   EC [P 78.16 R 77.90 F1 78.03]

54.train    L 0.042    acc [B 87.72 E 89.87 O 99.64 T 98.73]   B [P 95.33 R 92.14 F1 93.71]   E [P 92.37 R 90.64 F1 91.50]   EC [P 88.44 R 86.79 F1 87.61]
54.val      L 0.124    acc [B 79.06 E 76.99 O 99.11 T 97.01]   B [P 90.60 R 86.54 F1 88.52]   E [P 83.44 R 82.91 F1 83.17]   EC [P 77.83 R 77.34 F1 77.58]

55.train    L 0.042    acc [B 88.00 E 90.20 O 99.60 T 98.73]   B [P 95.09 R 92.59 F1 93.82]   E [P 92.21 R 91.12 F1 91.66]   EC [P 88.16 R 87.12 F1 87.64]
55.val      L 0.125    acc [B 79.32 E 77.60 O 99.09 T 97.05]   B [P 90.54 R 86.61 F1 88.53]   E [P 83.78 R 83.28 F1 83.53]   EC [P 78.10 R 77.64 F1 77.87]

56.train    L 0.042    acc [B 87.67 E 89.97 O 99.62 T 98.72]   B [P 95.23 R 92.34 F1 93.76]   E [P 92.21 R 90.83 F1 91.52]   EC [P 88.10 R 86.78 F1 87.44]
56.val      L 0.124    acc [B 79.09 E 77.27 O 99.10 T 97.03]   B [P 90.60 R 86.84 F1 88.68]   E [P 83.78 R 83.28 F1 83.53]   EC [P 77.84 R 77.37 F1 77.61]

57.train    L 0.041    acc [B 87.85 E 90.09 O 99.63 T 98.74]   B [P 95.30 R 92.47 F1 93.86]   E [P 92.34 R 90.96 F1 91.65]   EC [P 88.25 R 86.93 F1 87.58]
57.val      L 0.125    acc [B 79.13 E 77.17 O 99.13 T 97.04]   B [P 90.75 R 86.91 F1 88.79]   E [P 83.78 R 83.28 F1 83.53]   EC [P 77.95 R 77.49 F1 77.72]

58.train    L 0.041    acc [B 88.17 E 90.37 O 99.61 T 98.75]   B [P 95.12 R 92.85 F1 93.97]   E [P 92.30 R 91.40 F1 91.85]   EC [P 88.14 R 87.29 F1 87.71]
58.val      L 0.126    acc [B 79.43 E 77.55 O 99.12 T 97.07]   B [P 90.86 R 87.40 F1 89.10]   E [P 83.66 R 83.66 F1 83.66]   EC [P 77.67 R 77.67 F1 77.67]

